Date,Open,High,Low,Close,Volume,OpenInt,Stock
1985-03-13,0.36754000000000003,0.36754000000000003,0.34702,0.34702,70034906,0,AAPL
1985-03-14,0.34702,0.34962,0.34702,0.34702,67379925,0,AAPL
1985-03-15,0.34702,0.36883,0.34448,0.36112,50594286,0,AAPL
1985-03-18,0.36496,0.36883,0.36496,0.36496,34795683,0,AAPL
1985-03-19,0.36496,0.36883,0.35089000000000004,0.35089000000000004,47814386,0,AAPL
1985-03-20,0.35473000000000005,0.36112,0.35473000000000005,0.35473000000000005,112939166,0,AAPL
1985-03-21,0.36112,0.36754000000000003,0.36112,0.36112,45309357,0,AAPL
1985-03-22,0.36112,0.36754000000000003,0.35473000000000005,0.35473000000000005,22414173,0,AAPL
1985-03-25,0.35473000000000005,0.35473000000000005,0.34448,0.34448,30666419,0,AAPL
1985-03-26,0.35985,0.35985,0.35985,0.35985,33864887,0,AAPL
1985-03-27,0.35985,0.36241,0.34962,0.34962,31053747,0,AAPL
1985-03-28,0.34962,0.35473000000000005,0.34962,0.34962,36145026,0,AAPL
1985-03-29,0.34962,0.35473000000000005,0.34962,0.35344000000000003,24313240,0,AAPL
1985-04-01,0.35344000000000003,0.36112,0.34448,0.34448,31809629,0,AAPL
1985-04-02,0.34448,0.34702,0.33551,0.33551,63425588,0,AAPL
1985-04-03,0.33551,0.33681,0.33551,0.33551,67673532,0,AAPL
1985-04-04,0.33551,0.33681,0.32911,0.33297,45140683,0,AAPL
1985-04-08,0.33297,0.33551,0.31249,0.31249,55423212,0,AAPL
1985-04-09,0.31249,0.31506999999999996,0.31249,0.31249,73595683,0,AAPL
1985-04-10,0.33551,0.33938,0.33551,0.33551,63281919,0,AAPL
1985-04-11,0.34192,0.35089000000000004,0.34192,0.34192,40905235,0,AAPL
1985-04-12,0.34192,0.34192,0.33041,0.33297,20227720,0,AAPL
1985-04-15,0.34192,0.34448,0.34192,0.34192,16685685,0,AAPL
1985-04-16,0.34448,0.34702,0.34448,0.34448,18865893,0,AAPL
1985-04-17,0.36112,0.36496,0.36112,0.36112,34370888,0,AAPL
1985-04-18,0.36496,0.36754000000000003,0.36496,0.36496,56453959,0,AAPL
1985-04-19,0.36496,0.36496,0.3573,0.35985,26780809,0,AAPL
1985-04-22,0.35985,0.35985,0.34448,0.34448,28611169,0,AAPL
1985-04-23,0.35344000000000003,0.35473000000000005,0.35344000000000003,0.35344000000000003,32990296,0,AAPL
1985-04-24,0.35344000000000003,0.35985,0.35089000000000004,0.35089000000000004,22014360,0,AAPL
1985-04-25,0.35089000000000004,0.35344000000000003,0.35089000000000004,0.35089000000000004,24438183,0,AAPL
1985-04-26,0.35089000000000004,0.36112,0.34962,0.34962,33383865,0,AAPL
1985-04-29,0.34962,0.35089000000000004,0.33681,0.33681,17347867,0,AAPL
1985-04-30,0.33938,0.34192,0.33938,0.33938,26418474,0,AAPL
1985-05-01,0.33938,0.34192,0.33297,0.33297,15992269,0,AAPL
1985-05-02,0.32911,0.32911,0.30733,0.30733,91968038,0,AAPL
1985-05-03,0.30733,0.32142,0.30733,0.32018,44097428,0,AAPL
1985-05-06,0.32018,0.32272,0.31506999999999996,0.31506999999999996,15654933,0,AAPL
1985-05-07,0.32018,0.32018,0.32018,0.32018,30010503,0,AAPL
1985-05-08,0.3176,0.3176,0.3176,0.3176,40268035,0,AAPL
1985-05-09,0.32018,0.32142,0.32018,0.32018,35439126,0,AAPL
1985-05-10,0.32018,0.32785,0.32018,0.32272,37950406,0,AAPL
1985-05-13,0.32272,0.32525,0.32018,0.32018,24325744,0,AAPL
1985-05-14,0.32018,0.32142,0.31506999999999996,0.31506999999999996,33952331,0,AAPL
1985-05-15,0.32018,0.32525,0.32018,0.32018,36376160,0,AAPL
1985-05-16,0.34192,0.35089000000000004,0.34192,0.34192,64293923,0,AAPL
1985-05-17,0.34192,0.35344000000000003,0.33938,0.34702,59083943,0,AAPL
1985-05-20,0.34702,0.35473000000000005,0.34192,0.34192,54992169,0,AAPL
1985-05-21,0.33938,0.33938,0.33041,0.33041,42541932,0,AAPL
1985-05-22,0.33041,0.33297,0.32911,0.32911,33621242,0,AAPL
1985-05-23,0.32785,0.32785,0.31506999999999996,0.31506999999999996,66699004,0,AAPL
1985-05-24,0.31506999999999996,0.31506999999999996,0.28941,0.28941,164395532,0,AAPL
1985-05-28,0.28556,0.28556,0.26891,0.26891,142499861,0,AAPL
1985-05-29,0.27279000000000003,0.27535,0.27279000000000003,0.27279000000000003,68760507,0,AAPL
1985-05-30,0.28046,0.28556,0.28046,0.28046,87826303,0,AAPL
1985-05-31,0.28046,0.28814,0.27786,0.27786,103025194,0,AAPL
1985-06-03,0.27148,0.27148,0.2561,0.2561,160641102,0,AAPL
1985-06-04,0.27535,0.27786,0.27535,0.27535,112089572,0,AAPL
1985-06-05,0.27535,0.28299,0.26891,0.26891,79873905,0,AAPL
1985-06-06,0.27148,0.27148,0.27148,0.27148,75632194,0,AAPL
1985-06-07,0.27148,0.27148,0.26126,0.26126,132535934,0,AAPL
1985-06-10,0.26126,0.26381,0.25742,0.25742,88163639,0,AAPL
1985-06-11,0.25742,0.26381,0.25742,0.25742,83865702,0,AAPL
1985-06-12,0.25742,0.2587,0.25228,0.25228,69160316,0,AAPL
1985-06-13,0.25228,0.25355,0.2369,0.2369,105842594,0,AAPL
1985-06-14,0.2369,0.25228,0.23564000000000002,0.23564000000000002,157754993,0,AAPL
1985-06-17,0.2369,0.23949,0.2369,0.2369,65911889,0,AAPL
1985-06-18,0.24333000000000002,0.24715,0.24333000000000002,0.24333000000000002,73964239,0,AAPL
1985-06-19,0.24975,0.25355,0.24975,0.24975,47964306,0,AAPL
1985-06-20,0.25228,0.25228,0.25228,0.25228,53211785,0,AAPL
1985-06-21,0.25742,0.26381,0.25742,0.25742,46333854,0,AAPL
1985-06-24,0.27535,0.2792,0.27535,0.27535,57384755,0,AAPL
1985-06-25,0.2792,0.28556,0.2792,0.2792,81966629,0,AAPL
1985-06-26,0.28941,0.28941,0.28941,0.28941,36869682,0,AAPL
1985-06-27,0.29328000000000004,0.2958,0.29328000000000004,0.29328000000000004,53674051,0,AAPL
1985-06-28,0.29328000000000004,0.2958,0.28814,0.28814,37856706,0,AAPL
1985-07-01,0.28941,0.2907,0.28941,0.28941,28848554,0,AAPL
1985-07-02,0.28941,0.2907,0.27535,0.27535,21677030,0,AAPL
1985-07-03,0.2792,0.2792,0.2792,0.2792,19103271,0,AAPL
1985-07-05,0.28046,0.28299,0.28046,0.28046,10201316,0,AAPL
1985-07-08,0.28046,0.28299,0.28046,0.28046,25718819,0,AAPL
1985-07-09,0.28046,0.28299,0.28046,0.28046,41248811,0,AAPL
1985-07-10,0.28814,0.28814,0.28814,0.28814,29573204,0,AAPL
1985-07-11,0.28814,0.28941,0.28814,0.28814,18097505,0,AAPL
1985-07-12,0.28814,0.28814,0.28556,0.28556,13118654,0,AAPL
1985-07-15,0.28556,0.2907,0.28299,0.28299,21664520,0,AAPL
1985-07-16,0.28299,0.28556,0.2792,0.2792,39980668,0,AAPL
1985-07-17,0.28046,0.28556,0.28046,0.28046,32959059,0,AAPL
1985-07-18,0.28046,0.28046,0.27535,0.27535,49938360,0,AAPL
1985-07-19,0.27786,0.27786,0.27786,0.27786,32047020,0,AAPL
1985-07-22,0.27786,0.27786,0.26891,0.26891,53630326,0,AAPL
1985-07-23,0.26891,0.27279000000000003,0.26381,0.26381,47046009,0,AAPL
1985-07-24,0.26381,0.26768000000000003,0.2587,0.2587,47052251,0,AAPL
1985-07-25,0.26509,0.26768000000000003,0.26509,0.26509,87870023,0,AAPL
1985-07-26,0.26509,0.26768000000000003,0.26509,0.26509,36401157,0,AAPL
1985-07-29,0.26509,0.26509,0.2561,0.2561,21683262,0,AAPL
1985-07-30,0.2587,0.26126,0.2587,0.2587,24950431,0,AAPL
1985-07-31,0.2587,0.26126,0.25355,0.25355,22451651,0,AAPL
1985-08-01,0.25355,0.25742,0.25355,0.25355,14380555,0,AAPL
1985-08-02,0.25355,0.25355,0.25228,0.25228,27168123,0,AAPL
1985-08-05,0.25228,0.25355,0.24588000000000002,0.24588000000000002,25750047,0,AAPL
1985-08-06,0.24588000000000002,0.25228,0.24333000000000002,0.24333000000000002,17591496,0,AAPL
1985-08-07,0.24333000000000002,0.2561,0.2369,0.2369,42317047,0,AAPL
1985-08-08,0.24201999999999999,0.24333000000000002,0.24201999999999999,0.24201999999999999,41211327,0,AAPL
1985-08-09,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,16998043,0,AAPL
1985-08-12,0.24333000000000002,0.24333000000000002,0.23949,0.23949,15336331,0,AAPL
1985-08-13,0.24333000000000002,0.24715,0.24333000000000002,0.24333000000000002,11819300,0,AAPL
1985-08-14,0.24333000000000002,0.24333000000000002,0.23305,0.23305,80848426,0,AAPL
1985-08-15,0.23305,0.23564000000000002,0.23051,0.23051,29335821,0,AAPL
1985-08-16,0.23305,0.2369,0.23305,0.23305,23357459,0,AAPL
1985-08-19,0.23949,0.24333000000000002,0.23949,0.23949,13349798,0,AAPL
1985-08-20,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,18672225,0,AAPL
1985-08-21,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,21477124,0,AAPL
1985-08-22,0.24333000000000002,0.24333000000000002,0.2369,0.2369,34389635,0,AAPL
1985-08-23,0.2369,0.23949,0.23564000000000002,0.23564000000000002,12275315,0,AAPL
1985-08-26,0.24201999999999999,0.24201999999999999,0.24201999999999999,0.24201999999999999,9945186,0,AAPL
1985-08-27,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,11969213,0,AAPL
1985-08-28,0.24333000000000002,0.24588000000000002,0.24333000000000002,0.24333000000000002,11419481,0,AAPL
1985-08-29,0.24333000000000002,0.24333000000000002,0.2369,0.2369,15648669,0,AAPL
1985-08-30,0.23949,0.23949,0.23949,0.23949,11956721,0,AAPL
1985-09-03,0.23949,0.23949,0.23564000000000002,0.23564000000000002,10444953,0,AAPL
1985-09-04,0.2369,0.24201999999999999,0.2369,0.2369,13262346,0,AAPL
1985-09-05,0.2369,0.23949,0.2369,0.2369,9151833,0,AAPL
1985-09-06,0.23949,0.23949,0.23949,0.23949,25881231,0,AAPL
1985-09-09,0.24333000000000002,0.24588000000000002,0.24333000000000002,0.24333000000000002,36900911,0,AAPL
1985-09-10,0.24588000000000002,0.24975,0.24588000000000002,0.24588000000000002,33958590,0,AAPL
1985-09-11,0.24715,0.24975,0.24715,0.24715,24288253,0,AAPL
1985-09-12,0.25742,0.25742,0.25742,0.25742,31003756,0,AAPL
1985-09-13,0.25742,0.25742,0.25228,0.25228,19671735,0,AAPL
1985-09-16,0.25228,0.25228,0.24333000000000002,0.24333000000000002,10313774,0,AAPL
1985-09-17,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,51243979,0,AAPL
1985-09-18,0.2587,0.2587,0.2587,0.2587,33490067,0,AAPL
1985-09-19,0.27148,0.27148,0.27148,0.27148,51962383,0,AAPL
1985-09-20,0.27148,0.27279000000000003,0.26768000000000003,0.26768000000000003,37713009,0,AAPL
1985-09-23,0.26891,0.27279000000000003,0.26891,0.26891,33071516,0,AAPL
1985-09-24,0.26891,0.27535,0.26381,0.26381,24569372,0,AAPL
1985-09-25,0.26381,0.26381,0.25355,0.25355,29142168,0,AAPL
1985-09-26,0.25355,0.2561,0.25355,0.25355,14917801,0,AAPL
1985-09-27,0.25355,0.2561,0.25355,0.25355,1924068,0,AAPL
1985-09-30,0.25355,0.2561,0.25228,0.25228,10220051,0,AAPL
1985-10-01,0.25228,0.25355,0.25228,0.25228,24638089,0,AAPL
1985-10-02,0.25228,0.25355,0.24975,0.24975,5997095,0,AAPL
1985-10-03,0.24975,0.24975,0.24715,0.24715,13643404,0,AAPL
1985-10-04,0.24715,0.24715,0.23949,0.23949,19390627,0,AAPL
1985-10-07,0.23949,0.24333000000000002,0.23949,0.23949,25637600,0,AAPL
1985-10-08,0.24201999999999999,0.24201999999999999,0.24201999999999999,0.24201999999999999,24257025,0,AAPL
1985-10-09,0.24201999999999999,0.24333000000000002,0.23949,0.23949,23095089,0,AAPL
1985-10-10,0.25355,0.2561,0.25355,0.25355,72995960,0,AAPL
1985-10-11,0.2561,0.2587,0.2561,0.2561,32990296,0,AAPL
1985-10-14,0.26509,0.26509,0.26509,0.26509,43279072,0,AAPL
1985-10-15,0.27148,0.27279000000000003,0.27148,0.27148,81960383,0,AAPL
1985-10-16,0.28814,0.28941,0.28814,0.28814,80442370,0,AAPL
1985-10-17,0.2907,0.30475,0.2907,0.2907,97103057,0,AAPL
1985-10-18,0.2907,0.29328000000000004,0.28299,0.28299,64262686,0,AAPL
1985-10-21,0.28299,0.28299,0.27535,0.27535,33152737,0,AAPL
1985-10-22,0.28814,0.2907,0.28814,0.28814,118399008,0,AAPL
1985-10-23,0.28814,0.2958,0.28814,0.28814,41379992,0,AAPL
1985-10-24,0.29328000000000004,0.30095,0.29328000000000004,0.29328000000000004,76031993,0,AAPL
1985-10-25,0.29328000000000004,0.29328000000000004,0.28814,0.28814,17647720,0,AAPL
1985-10-28,0.28814,0.28941,0.28814,0.28814,16585731,0,AAPL
1985-10-29,0.28814,0.28814,0.28556,0.28556,36501103,0,AAPL
1985-10-30,0.30351,0.30351,0.30351,0.30351,63188204,0,AAPL
1985-10-31,0.30351,0.30733,0.29712,0.29712,43247843,0,AAPL
1985-11-01,0.29712,0.30351,0.29712,0.29712,25812525,0,AAPL
1985-11-04,0.29838000000000003,0.30475,0.29838000000000003,0.29838000000000003,43429003,0,AAPL
1985-11-05,0.29838000000000003,0.30475,0.29712,0.29712,29991754,0,AAPL
1985-11-06,0.30733,0.3099,0.30733,0.30733,55904228,0,AAPL
1985-11-07,0.31249,0.3176,0.31249,0.31249,88444752,0,AAPL
1985-11-08,0.32785,0.33041,0.32785,0.32785,82022862,0,AAPL
1985-11-11,0.32785,0.33041,0.32018,0.32018,49857149,0,AAPL
1985-11-12,0.32018,0.32272,0.3176,0.3176,48426600,0,AAPL
1985-11-13,0.3176,0.3176,0.3099,0.3099,28323810,0,AAPL
1985-11-14,0.32018,0.32142,0.32018,0.32018,38906185,0,AAPL
1985-11-15,0.32018,0.32272,0.3176,0.3176,22751507,0,AAPL
1985-11-18,0.3176,0.32018,0.3176,0.3176,18003791,0,AAPL
1985-11-19,0.3176,0.32018,0.30733,0.30733,26306034,0,AAPL
1985-11-20,0.30733,0.3099,0.30351,0.30351,27630402,0,AAPL
1985-11-21,0.30351,0.30733,0.30351,0.30351,28711116,0,AAPL
1985-11-22,0.30351,0.30733,0.30095,0.30351,35907642,0,AAPL
1985-11-25,0.30351,0.30733,0.30351,0.30475,27105642,0,AAPL
1985-11-26,0.30475,0.3112,0.30351,0.3099,45865321,0,AAPL
1985-11-27,0.3099,0.32142,0.30733,0.32018,53467909,0,AAPL
1985-11-29,0.32018,0.32142,0.3176,0.32142,27617900,0,AAPL
1985-12-02,0.32142,0.32272,0.32018,0.32272,27942742,0,AAPL
1985-12-03,0.32272,0.32525,0.32018,0.32142,43247843,0,AAPL
1985-12-04,0.32142,0.32911,0.32142,0.32785,46046495,0,AAPL
1985-12-05,0.32785,0.33041,0.32018,0.32142,34901871,0,AAPL
1985-12-06,0.32142,0.32142,0.31249,0.31506999999999996,18253682,0,AAPL
1985-12-09,0.31506999999999996,0.32018,0.30733,0.3099,39006155,0,AAPL
1985-12-10,0.3099,0.31249,0.30733,0.3112,56029170,0,AAPL
1985-12-11,0.3112,0.32142,0.3112,0.31506999999999996,66267962,0,AAPL
1985-12-12,0.3176,0.32272,0.3176,0.32018,34933112,0,AAPL
1985-12-13,0.32018,0.32272,0.31506999999999996,0.32018,70041147,0,AAPL
1985-12-16,0.32018,0.33938,0.32018,0.33297,80573558,0,AAPL
1985-12-17,0.33297,0.33551,0.32525,0.32911,30416541,0,AAPL
1985-12-18,0.34192,0.36496,0.34192,0.35473000000000005,156118276,0,AAPL
1985-12-19,0.35473000000000005,0.36241,0.35344000000000003,0.35985,75332329,0,AAPL
1985-12-20,0.35985,0.36241,0.35473000000000005,0.3573,57459722,0,AAPL
1985-12-23,0.3573,0.35985,0.34448,0.34962,39943192,0,AAPL
